Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
5600                     2.8999138455258477       367067136                361.37132263183594       588.4444885253906        2049                     384.28700256347656       561.9561767578125        10850                    17.2432861328125         15.434923648834229       -0.030338075011968613    0.06997070461511612      1.000052571296692        4.800614988198504e-06    0.3677397668361664       0.023933451622724533     0.9951538145542145       1.0                      -1.5493366122245789      1.5626474022865295       0.5603509545326233       334.6801452636719        -0.4127061069011688      3.9506025314331055       0.44818034768104553      0.17225033044815063      0.33487245440483093      0.36417993903160095      1.0                      
5700                     2.9471450357966953       373620736                376.6427001953125        590.6083068847656        2050                     384.3462371826172        561.342529296875         10880                    18.425469398498535       16.6180362701416         -0.032038348726928234    0.08764343336224556      1.0010985136032104       1.2668374438362662e-05   0.3678943067789078       0.02393414545804262      0.9952148795127869       1.0                      -1.5586015582084656      1.5575795769691467       0.5507866740226746       333.6846923828125        -0.32925212383270264     4.1062092781066895       0.4525918662548065       0.17705225944519043      0.33487245440483093      0.36417993903160095      1.0                      
5800                     2.9950866765446134       380174336                389.32716369628906       587.0240783691406        2049                     384.7036895751953        561.4881896972656        10849                    15.62880802154541        13.827838897705078       -0.03237506654113531     0.08578186109662056      1.0004209280014038       1.0649590876710135e-05   0.36666908860206604      0.0237943883985281       0.9952392578125          1.0                      -1.5660325288772583      1.559903860092163        0.5520772933959961       332.7179260253906        -0.1486016809940338      3.7437939643859863       0.4442746341228485       0.19007087498903275      0.33487245440483093      0.36417993903160095      1.0                      
5900                     3.0430743588672744       386727936                386.0592346191406        578.49609375             2056                     388.976806640625         565.6765747070312        10786                    16.282023906707764       14.47725772857666        -0.03196985274553299     0.08220825344324112      1.0006214380264282       1.4187095075612888e-05   0.36734728515148163      0.0239982632920146       0.995709240436554        1.0                      -1.560698688030243       1.559994637966156        0.5518427491188049       331.7510070800781        -0.19119620323181152     3.8243231773376465       0.4546751379966736       0.17435407638549805      0.33487245440483093      0.36417993903160095      1.0                      
6000                     3.0908226446972953       393281536                393.7735137939453        584.0795593261719        2052                     392.47406005859375       564.2832336425781        10814                    14.949339389801025       13.151421070098877       -0.03255972731858492     0.08196411281824112      1.0003679394721985       8.232116442741244e-06    0.366096168756485        0.023885340429842472     0.9954833984375          1.0                      -1.5710535049438477      1.5669384598731995       0.5500310063362122       330.7776794433594        -0.12597060203552246     3.64473557472229         0.44676023721694946      0.1782887578010559       0.33487245440483093      0.36417993903160095      1.0                      
6100                     3.138322941230403        399835136                389.5353088378906        591.8738403320312        2049                     390.9206085205078        564.9931640625           10796                    18.081130027770996       16.302156448364258       -0.030553659424185753    0.09004822000861168      1.0008171200752258       3.4341568607487716e-05   0.3619052767753601       0.023655293509364128     0.9959717094898224       1.0                      -1.6027238965034485      1.5688048005104065       0.5531607866287231       329.8084411621094        -0.44489097595214844     4.0678229331970215       0.4296974241733551       0.16905557364225388      0.33487245440483093      0.36417993903160095      1.0                      
6200                     3.185942823588848        406388736                387.8368682861328        583.0968933105469        2052                     389.7256622314453        563.358642578125         10828                    17.90349769592285        16.126572132110596       -0.029788993299007416    0.07172851637005806      1.0006059408187866       6.223805826266471e-06    0.36134329438209534      0.023781280033290386     0.9955993890762329       1.0                      -1.5785347819328308      1.5856919884681702       0.5583692193031311       328.84661865234375       -0.47117698192596436     4.040191650390625        0.4312742203474045       0.16564351320266724      0.33487245440483093      0.36417993903160095      1.0                      
6300                     3.234330390459961        412942336                408.5435333251953        592.6870422363281        2048                     390.30345153808594       561.173828125            10856                    16.541690826416016       14.773118495941162       -0.031023215502500534    0.09586486965417862      1.0005271434783936       2.4655040760990232e-05   0.359919011592865        0.02358760591596365      0.9955322444438934       1.0                      -1.6176223754882812      1.5702940225601196       0.558152973651886        327.89599609375          -0.4474020302295685      3.8733315467834473       0.41765357553958893      0.17904070019721985      0.33487245440483093      0.36417993903160095      1.0                      
6400                     3.2814104147089855       419495936                394.76739501953125       586.732666015625         2050                     395.1468505859375        566.7124633789062        10790                    17.577083587646484       15.808445930480957       -0.031035822816193104    0.07967224344611168      0.9997745156288147       7.567614602521644e-06    0.3599347472190857       0.023787667974829674     0.9952575862407684       1.0                      -1.5827390551567078      1.5949341654777527       0.5589024424552917       326.9595031738281        -0.41253024339675903     4.001991271972656        0.43254563212394714      0.16331443190574646      0.33487245440483093      0.36417993903160095      1.0                      
6500                     3.3285645567046274       426049536                391.81103515625          584.9981994628906        2049                     400.50779724121094       567.9086608886719        10770                    17.010947227478027       15.241221904754639       -0.03127704840153456     0.09413757547736168      1.0003790259361267       1.4005222055857303e-05   0.3602004200220108       0.02390464674681425      0.9955810904502869       1.0                      -1.6110870242118835      1.5821330547332764       0.5546404123306274       326.00860595703125       -0.441616415977478       3.936782121658325        0.42563803493976593      0.16568581759929657      0.33487245440483093      0.36417993903160095      1.0                      
6600                     3.3759849202964043       432603136                389.03623962402344       589.25830078125          2048                     397.5762634277344        567.2366027832031        10756                    17.161980628967285       15.406248569488525       -0.031037166714668274    0.07684936746954918      1.0008511543273926       5.994597131575574e-06    0.35735446214675903      0.02366291917860508      0.9954162538051605       1.0                      -1.6066672801971436      1.594438910484314        0.556305468082428        325.07147216796875       -0.5547348260879517      3.942979335784912        0.4158296585083008       0.15945865958929062      0.33487245440483093      0.36417993903160095      1.0                      
6700                     3.4236198320653703       439156736                406.62928771972656       582.9673156738281        2050                     401.0295715332031        566.734375               10784                    17.896799087524414       16.125213623046875       -0.02987194899469614     0.08231506496667862      1.0007390975952148       6.271156280490686e-06    0.36029157042503357      0.023905434645712376     0.995373547077179        1.0                      -1.602548897266388       1.5886751413345337       0.5527554750442505       324.1324157714844        -0.4757953882217407      4.044356346130371        0.43021149933338165      0.1693367436528206       0.33487245440483093      0.36417993903160095      1.0                      
6800                     3.471376613775889        445710336                403.0233612060547        581.6897277832031        2050                     399.3386993408203        564.171630859375         10815                    17.18112087249756        15.41139030456543        -0.03124237316660583     0.07301025465130806      0.9998415112495422       2.124641923728632e-06    0.36019468307495117      0.023917249403893948     0.9957336485385895       1.0                      -1.5826080441474915      1.5945473909378052       0.5474725961685181       323.2032165527344        -0.4257614016532898      3.954741954803467        0.436149537563324        0.16919903457164764      0.33487245440483093      0.36417993903160095      1.0                      
6900                     3.5191609536276927       452263936                413.88389587402344       586.112548828125         2051                     398.1747589111328        563.7267456054688        10833                    16.8723201751709         15.120450973510742       -0.03196089621633291     0.08619995415210724      1.001052975654602        1.8364670722803567e-05   0.3567654639482498       0.0235691387206316       0.995391845703125        1.0                      -1.6295911073684692      1.5916777849197388       0.5415815114974976       322.2744445800781        -0.4615232050418854      3.9188668727874756       0.4192156195640564       0.17646919935941696      0.33487245440483093      0.36417993903160095      1.0                      
7000                     3.566273432340887        458817536                406.13987731933594       581.7396850585938        2051                     402.04010009765625       565.1142578125           10820                    19.439828872680664       17.680356979370117       -0.028025726322084665    0.07994689792394638      1.0003994703292847       1.0450624131408404e-05   0.3574991822242737       0.023847156204283237     0.995562732219696        1.0                      -1.604350507259369       1.5973886251449585       0.5451346635818481       321.3682556152344        -0.5842021703720093      4.234169960021973        0.4210011810064316       0.16290833801031113      0.33487245440483093      0.36417993903160095      1.0                      
7100                     3.61379169676039         465371136                414.8040008544922        587.6238098144531        2049                     401.6629333496094        567.8548889160156        10743                    16.793798446655273       15.063920021057129       -0.03169298451393843     0.0932006873190403       1.0012918710708618       4.643460124498233e-05    0.3523138165473938       0.023352280259132385     0.995758056640625        1.0                      -1.664505124092102       1.5932674407958984       0.546294629573822        320.4523620605469        -0.5694966316223145      3.908517360687256        0.3923502564430237       0.1661083698272705       0.33487245440483093      0.36417993903160095      1.0                      
7200                     3.6614041085044544       471924736                398.8989562988281        584.7134094238281        2049                     400.48968505859375       565.5654907226562        10799                    16.81169891357422        15.073628902435303       -0.030169676057994366    0.07848816365003586      1.0001533031463623       4.35996730629995e-06     0.3536481410264969       0.023554915562272072     0.9956115782260895       1.0                      -1.621707022190094       1.6049637198448181       0.5508756041526794       319.5351257324219        -0.5433825254440308      3.9032046794891357       0.40972575545310974      0.1653173342347145       0.33487245440483093      0.36417993903160095      1.0                      
7300                     3.7084562558929126       478478336                416.92588806152344       592.4946899414062        2049                     400.57615661621094       565.7637329101562        10811                    15.621383666992188       13.865551948547363       -0.03308042697608471     0.082244873046875        1.0007737874984741       1.748029217196745e-05    0.3577825576066971       0.02397977001965046      0.9954162538051605       1.0                      -1.6083809733390808      1.6092883348464966       0.5437518358230591       318.6114196777344        -0.32295316457748413     3.7481491565704346       0.4352136105298996       0.17654935270547867      0.33487245440483093      0.36417993903160095      1.0                      
7400                     3.755895097355048        485031936                400.9495849609375        592.0254211425781        2048                     400.4619903564453        566.4795532226562        10786                    17.112272262573242       15.363499641418457       -0.029482142999768257    0.07791748270392418      1.0007516741752625       1.1904002349183429e-05   0.3556513488292694       0.02382276952266693      0.9953247010707855       1.0                      -1.60247004032135        1.60942804813385         0.5433590412139893       317.7042236328125        -0.43130168318748474     3.949964761734009        0.4268009662628174       0.16650819033384323      0.33487245440483093      0.36417993903160095      1.0                      
7500                     3.8039585612548725       491585536                418.3612976074219        583.9300537109375        2049                     400.51210021972656       565.2790832519531        10808                    15.582767486572266       13.85056734085083        -0.03222407400608063     0.09152527153491974      1.0005211234092712       2.9029718461970333e-05   0.35288479924201965      0.023635623045265675     0.995190441608429        1.0                      -1.6517959833145142      1.6022273302078247       0.5441457033157349       316.7948913574219        -0.4181838035583496      3.7534213066101074       0.4038187861442566       0.17595750093460083      0.33487245440483093      0.36417993903160095      1.0                      
7600                     3.8513411329852207       498139136                410.37245178222656       592.7386474609375        2049                     405.9242706298828        568.5846252441406        10729                    16.65702247619629        14.921638011932373       -0.030504969879984856    0.07511596754193306      1.0006582140922546       6.961583267184324e-06    0.35317787528038025      0.023777449503540993     0.9955505430698395       1.0                      -1.6201725602149963      1.6198933720588684       0.5450426936149597       315.8926696777344        -0.4565896987915039      3.8779423236846924       0.4167110323905945       0.16456159949302673      0.33487245440483093      0.36417993903160095      1.0                      
7700                     3.898431079420779        504692736                420.1297607421875        588.2126159667969        2049                     404.5804748535156        566.5920104980469        10762                    17.60887050628662        15.923658847808838       -0.031227332539856434    0.110687255859375        1.000882863998413        6.604822556255385e-05    0.3432878106832504       0.023020220920443535     0.9958252012729645       1.0                      -1.7288382649421692      1.6344184279441833       0.5370917916297913       314.9774169921875        -0.7970726490020752      4.033355712890625        0.3524162024259567       0.1468670591711998       0.33487245440483093      0.36417993903160095      1.0                      
7800                     3.9457248163885543       511246336                395.94679260253906       593.517578125            2048                     407.89599609375          568.6091918945312        10740                    15.165584087371826       13.42427682876587        -0.03235757350921631     0.078216552734375        1.0007785856723785       7.6088915648142574e-06   0.35473300516605377      0.023881932720541954     0.9956543147563934       1.0                      -1.6151915788650513      1.615449607372284        0.5387341380119324       314.0838928222656        -0.32162994146347046     3.681116819381714        0.430492103099823        0.1655334308743477       0.33487245440483093      0.36417993903160095      1.0                      
7900                     3.9922407808237605       517799936                420.2491760253906        591.63232421875          2048                     406.2417449951172        567.8553161621094        10775                    16.477986812591553       14.768749237060547       -0.03181171044707298     0.09192810207605362      1.0013266205787659       8.832149978843518e-05    0.348209872841835        0.02330621238797903      0.995861828327179        1.0                      -1.686423122882843       1.6138026118278503       0.537399172782898        313.1844787597656        -0.5748965740203857      3.8648741245269775       0.3858843147754669       0.16718700528144836      0.33487245440483093      0.36417993903160095      1.0                      
8000                     4.038880832956897        524353536                405.3419647216797        591.5727844238281        2048                     411.3679656982422        571.5864562988281        10696                    17.36552906036377        15.629695892333984       -0.0285834027454257      0.0714721716940403       1.0011435151100159       5.846432372891286e-06    0.35288290679454803      0.02376570738852024      0.9959472715854645       1.0                      -1.6113770604133606      1.6268081665039062       0.5401996970176697       312.30645751953125       -0.46743181347846985     3.972140312194824        0.4290476441383362       0.1662953495979309       0.33487245440483093      0.36417993903160095      1.0                      
8100                     4.085231319897705        530907136                413.59873962402344       588.4774780273438        2049                     410.07066345214844       568.6055297851562        10746                    15.201931953430176       13.474781513214111       -0.03352712653577328     0.08374939113855362      1.000888168811798        3.861091499857139e-05    0.3521355539560318       0.023629688657820225     0.996044933795929        1.0                      -1.6580978035926819      1.5968055129051208       0.5390032529830933       311.4184265136719        -0.34271949529647827     3.701486587524414        0.40681514143943787      0.17393123358488083      0.33487245440483093      0.36417993903160095      1.0                      
8200                     4.132837874889374        537460736                384.1185760498047        581.44677734375          2050                     407.9655456542969        569.33056640625          10730                    15.64359712600708        13.921457290649414       -0.0318690063431859      0.06754455715417862      1.0005829334259033       4.049631684210908e-06    0.35080206394195557      0.023666787892580032     0.9957519769668579       1.0                      -1.6343997716903687      1.616176426410675        0.5442984104156494       310.5361633300781        -0.4116857647895813      3.7575674057006836       0.4146333932876587       0.16256467252969742      0.33487245440483093      0.36417993903160095      1.0                      
8300                     4.1796721979313425       544014336                418.46726989746094       590.52392578125          2048                     410.92979431152344       569.9100646972656        10719                    16.637292861938477       14.910586833953857       -0.03182300925254822     0.08582153543829918      1.0011192560195923       2.1081911654619034e-05   0.3517063111066818       0.023816504515707493     0.9960266053676605       1.0                      -1.6464266180992126      1.60945326089859         0.54483962059021         309.6586608886719        -0.3882412314414978      3.88649582862854         0.412932887673378        0.16029033064842224      0.33487245440483093      0.36417993903160095      1.0                      
8400                     4.2268431159522795       550567936                416.0016174316406        592.5782165527344        2049                     410.4646301269531        568.892578125            10741                    17.824077606201172       16.105409145355225       -0.031007951125502586    0.08199768140912056      1.0008822679519653       2.687855669591954e-06    0.3499351888895035       0.023803530260920525     0.9953186213970184       1.0                      -1.6388821005821228      1.6276807188987732       0.5451690554618835       308.78314208984375       -0.5952138900756836      4.0387444496154785       0.4056985080242157       0.15761154145002365      0.33487245440483093      0.36417993903160095      1.0                      
8500                     4.2737333297729485       557121536                419.5727844238281        588.5733337402344        2053                     411.44908142089844       568.4471435546875        10748                    16.00104570388794        14.308078289031982       -0.03109103348106146     0.0977020263671875       1.0006674826145172       3.8484635297209024e-05   0.3448115736246109       0.023255102336406708     0.9957214295864105       1.0                      -1.706615924835205       1.6224514245986938       0.5445907711982727       307.9041442871094        -0.6762784719467163      3.815742254257202        0.37923040986061096      0.16177861392498016      0.33487245440483093      0.36417993903160095      1.0                      
8600                     4.321078720159001        563675136                409.06138610839844       588.1835327148438        2049                     410.8266906738281        568.5777282714844        10743                    14.266162872314453       12.549742221832275       -0.03241483913734555     0.07345886528491974      1.0003794431686401       3.8877524275449105e-06   0.3497667759656906       0.023830288089811802     0.996185302734375        1.0                      -1.6358052492141724      1.632931649684906        0.547697126865387        307.04376220703125       -0.3308388590812683      3.559624195098877        0.4152905344963074       0.16070972383022308      0.33487245440483093      0.36417993903160095      1.0                      
8700                     4.367986330290636        570228736                425.2131042480469        589.6453857421875        2051                     410.55181884765625       568.5838623046875        10749                    15.040238380432129       13.332661628723145       -0.03197950962930918     0.08079834282398224      1.0001309514045715       1.8459274542692583e-05   0.34791119396686554      0.023528593592345715     0.9958374202251434       1.0                      -1.669432282447815       1.6337804198265076       0.5411955714225769       306.18743896484375       -0.42518576979637146     3.6724722385406494       0.4014452248811722       0.16334168612957         0.33487245440483093      0.36417993903160095      1.0                      
8800                     4.414722157220046        576782336                420.650634765625         589.3171081542969        2051                     415.28248596191406       570.9888610839844        10691                    16.839734077453613       15.143952369689941       -0.029402476735413074    0.10142211988568306      1.000693917274475        2.474143184372224e-05    0.34503740072250366      0.023373661562800407     0.9957947134971619       1.0                      -1.7027541399002075      1.6282500624656677       0.5387198328971863       305.3449401855469        -0.6170557141304016      3.930757522583008        0.37960217893123627      0.16162430495023727      0.33487245440483093      0.36417993903160095      1.0                      
8900                     4.461740617156028        583335936                389.8947448730469        588.7568359375           2048                     411.4392547607422        569.9306030273438        10723                    16.162658214569092       14.44910478591919        -0.029927635565400124    0.06707763671875         1.0012268424034119       1.8254119140692637e-06   0.34869641065597534      0.023769859224557877     0.995635986328125        1.0                      -1.639966905117035       1.6274861693382263       0.5421232581138611       304.5061340332031        -0.6127725839614868      3.8191559314727783       0.4122394770383835       0.15183190256357193      0.33487245440483093      0.36417993903160095      1.0                      
9000                     4.508524527152379        589889536                422.32489013671875       587.9713134765625        2049                     411.6693572998047        570.2935485839844        10713                    16.158750534057617       14.452157974243164       -0.03223945014178753     0.09224243089556694      1.0004377365112305       1.879113142422284e-05    0.3477659225463867       0.02364412695169449      0.995831310749054        1.0                      -1.6697447896003723      1.620891809463501        0.5408722758293152       303.6582946777344        -0.4464232623577118      3.8376259803771973       0.39551863074302673      0.16671670973300934      0.33487245440483093      0.36417993903160095      1.0                      
9100                     4.555050558149815        596443136                414.2626495361328        590.2384338378906        2049                     415.5812225341797        572.2508544921875        10675                    15.658246994018555       13.93904447555542        -0.03223519027233124     0.07486877590417862      1.0007335543632507       2.6277881772784895e-06   0.35028763115406036      0.02381236758083105      0.9957153499126434       1.0                      -1.6296674013137817      1.6286237835884094       0.5411481857299805       302.82183837890625       -0.35260629653930664     3.7514801025390625       0.42241013050079346      0.16090070456266403      0.33487245440483093      0.36417993903160095      1.0                      
9200                     4.601402843693892        602996736                408.43907165527344       591.25341796875          2048                     415.7591247558594        571.9608154296875        10688                    13.960475444793701       12.2406587600708         -0.03472977131605148     0.07454223930835724      1.000767469406128        5.991326474941161e-06    0.35090936720371246      0.02378503605723381      0.9960083365440369       1.0                      -1.6214011311531067      1.6236257553100586       0.5378698706626892       301.99603271484375       -0.2317788451910019      3.5170090198516846       0.4292804002761841       0.15284398943185806      0.33487245440483093      0.36417993903160095      1.0                      
9300                     4.64804281834099         609550336                407.6293487548828        589.4060363769531        2050                     414.1188659667969        571.9843444824219        10670                    15.250561714172363       13.540005683898926       -0.031207725405693054    0.07646484673023224      1.000243604183197        1.4650930779680493e-06   0.3483530133962631       0.023571491241455078     0.9959594905376434       1.0                      -1.635441780090332       1.6254571676254272       0.5389628410339355       301.1662292480469        -0.42784616351127625     3.70645809173584         0.41754354536533356      0.16147950291633606      0.33487245440483093      0.36417993903160095      1.0                      
9400                     4.695029150280687        616103936                429.7212829589844        592.47900390625          2048                     415.44053649902344       571.3416748046875        10698                    16.10465955734253        14.445061683654785       -0.029918931424617767    0.11472473293542862      1.0004627108573914       3.8498486901517026e-05   0.33790338039398193      0.02305435761809349      0.996014416217804        1.0                      -1.7505834698677063      1.6460258960723877       0.5398825407028198       300.3243103027344        -0.7665407657623291      3.835756301879883        0.34642671048641205      0.1508910432457924       0.33487245440483093      0.36417993903160095      1.0                      
9500                     4.741052120890883        622657536                413.3999786376953        589.578857421875         2049                     419.70152282714844       575.357177734375         10633                    15.946919918060303       14.228344917297363       -0.03068871982395649     0.07818298414349556      1.0015117526054382       6.269451887419564e-06    0.3498532623052597       0.023908305913209915     0.9957031607627869       1.0                      -1.632017731666565       1.6301337480545044       0.5449565052986145       299.5044860839844        -0.4469815492630005      3.7910382747650146       0.4214094430208206       0.1606796532869339       0.33487245440483093      0.36417993903160095      1.0                      
9600                     4.787366057071421        629211136                426.64732360839844       594.4653625488281        2048                     416.9649200439453        571.8907165527344        10695                    14.090176582336426       12.408544540405273       -0.03070915210992098     0.0880126990377903       1.0011828541755676       4.9687590944813564e-05   0.34246814250946045      0.023372408002614975     0.9960266351699829       1.0                      -1.7059393525123596      1.6407934427261353       0.5449540019035339       298.69219970703125       -0.4647575914859772      3.555056095123291        0.3759111613035202       0.15522807836532593      0.33487245440483093      0.36417993903160095      1.0                      
9700                     4.83367511520783         635764736                431.6833953857422        593.0252075195312        2049                     417.151611328125         571.1311950683594        10695                    16.874016284942627       15.189465045928955       -0.03188554756343365     0.0987548828125          1.0004741549491882       1.957143558684038e-05    0.34328706562519073      0.02348528802394867      0.995758056640625        1.0                      -1.692103922367096       1.6375067234039307       0.5421209335327148       297.89178466796875       -0.6802896857261658      3.937544345855713        0.3830011337995529       0.15282291918992996      0.33487245440483093      0.36417993903160095      1.0                      
9800                     4.879971894886759        642318336                403.0144500732422        594.501953125            2048                     418.92152404785156       571.6504821777344        10690                    15.566719055175781       13.862748146057129       -0.03116572927683592     0.07260436937212944      1.0005919337272644       1.8774477794636368e-06   0.347027450799942        0.023616394959390163     0.996203601360321        1.0                      -1.63491553068161        1.6294263005256653       0.5424169898033142       297.0860290527344        -0.5129820704460144      3.7442500591278076       0.41111211478710175      0.14691661298274994      0.33487245440483093      0.36417993903160095      1.0                      
9900                     4.926635113391612        648871936                438.20361328125          593.4765625              2048                     417.21412658691406       571.3704223632812        10706                    13.790315628051758       12.094848155975342       -0.031768240965902805    0.08609924465417862      1.0005019009113312       1.3880094229534734e-05   0.3454468548297882       0.023583712987601757     0.9952453672885895       1.0                      -1.684919834136963       1.6291844844818115       0.5433782935142517       296.28082275390625       -0.4594176411628723      3.5018792152404785       0.3920040726661682       0.16172949969768524      0.33487245440483093      0.36417993903160095      1.0                      
10000                    4.973505003584755        655425536                416.1424865722656        590.79248046875          2048                     420.4466552734375        572.4586791992188        10674                    16.907438278198242       15.21049976348877        -0.03090913500636816     0.08125915750861168      1.0007306933403015       7.776111260682228e-06    0.3455701172351837       0.023708680644631386     0.995709240436554        1.0                      -1.654864251613617       1.6402230262756348       0.5477733612060547       295.4881591796875        -0.604467511177063       3.917196035385132        0.4045000970363617       0.1518532559275627       0.33487245440483093      0.36417993903160095      1.0                      
10100                    5.020192434986432        661979136                437.42164611816406       592.23974609375          2048                     417.3850402832031        570.4566955566406        10717                    14.201480388641357       12.546098709106445       -0.03236131835728884     0.10005798563361168      1.0006940960884094       6.989633766352199e-05    0.3375484049320221       0.02327395137399435      0.9959167540073395       1.0                      -1.7405812740325928      1.6576895117759705       0.5463828444480896       294.6859436035156        -0.5766246914863586      3.5805234909057617       0.35265806317329407      0.14307281374931335      0.33487245440483093      0.36417993903160095      1.0                      
10200                    5.06668340653181         668532736                415.15142822265625       590.2073059082031        2051                     419.1230773925781        572.2460632324219        10700                    15.261040687561035       13.55806827545166        -0.03096021804958582     0.08199463039636612      1.001385509967804        1.0695413266148535e-06   0.3467863202095032       0.02391002420336008      0.995678722858429        1.0                      -1.6428141593933105      1.6419049501419067       0.5487041473388672       293.9093933105469        -0.49594956636428833     3.7064831256866455       0.4118744283914566       0.15641769021749496      0.33487245440483093      0.36417993903160095      1.0                      
10300                    5.11304975244734         675086336                437.9532928466797        593.0014953613281        2048                     418.11753845214844       573.295166015625         10674                    15.777364253997803       14.0985689163208         -0.03113928809762001     0.09141235426068306      1.0006008744239807       4.960720252711326e-05    0.34198690950870514      0.023510152474045753     0.995758056640625        1.0                      -1.7015231847763062      1.6499637961387634       0.5483437180519104       293.131591796875         -0.5226287841796875      3.7695586681365967       0.3759171664714813       0.15927830338478088      0.33487245440483093      0.36417993903160095      1.0                      
10400                    5.159330778121948        681639936                440.0441436767578        591.8330078125           2048                     421.3046569824219        577.0411071777344        10586                    15.590787410736084       13.90360689163208        -0.031224464997649193    0.07973938062787056      1.000776469707489        4.935644756187685e-05    0.3436811864376068       0.02358110062777996      0.9955810606479645       1.0                      -1.6917115449905396      1.6290660500526428       0.5507153868675232       292.35992431640625       -0.5333244800567627      3.7561373710632324       0.3943859785795212       0.15972920507192612      0.33487245440483093      0.36417993903160095      1.0                      
10500                    5.204976195461221        688193536                418.06077575683594       589.5244140625           2050                     422.58412170410156       577.7557983398438        10597                    14.86868953704834        13.165993690490723       -0.0310899643227458      0.07273254543542862      1.0002797842025757       9.764391506905667e-06    0.34675751626491547      0.023586944676935673     0.9961791932582855       1.0                      -1.639159083366394       1.6205329298973083       0.5538875460624695       291.572265625            -0.45661166310310364     3.6522974967956543       0.4187983572483063       0.15216195583343506      0.33487245440483093      0.36417993903160095      1.0                      
10600                    5.251051874889267        694747136                436.3673095703125        594.0675964355469        2049                     423.05506896972656       576.198974609375         10611                    15.984460830688477       14.32363224029541        -0.03201145865023136     0.09102478250861168      1.000898540019989        3.683534851006698e-05    0.33856773376464844      0.02327151969075203      0.9958374202251434       1.0                      -1.7295556664466858      1.646093487739563        0.5508858561515808       290.78338623046875       -0.6504848003387451      3.814929723739624        0.36443522572517395      0.14962489902973175      0.33487245440483093      0.36417993903160095      1.0                      
10700                    5.297079555326038        701300736                430.1270751953125        595.625                  2048                     422.5484924316406        574.8986206054688        10644                    14.493895053863525       12.80550479888916        -0.032126366160809994    0.08262939378619194      1.0005298256874084       1.7891840798256453e-05   0.34410327672958374      0.02365258801728487      0.9959655702114105       1.0                      -1.6829074025154114      1.6378352046012878       0.5471962690353394       290.0099792480469        -0.4111449122428894      3.6139256954193115       0.40072236955165863      0.1548626646399498       0.33487245440483093      0.36417993903160095      1.0                      
10800                    5.343603194422192        707854336                423.1063232421875        594.06787109375          2048                     420.77264404296875       573.1173400878906        10670                    14.779927730560303       13.091500282287598       -0.03038237150758505     0.069549560546875        1.000753939151764        3.72152570093931e-07     0.34376244246959686      0.02354394644498825      0.995922863483429        1.0                      -1.6494612097740173      1.6437463164329529       0.5456759929656982       289.2377624511719        -0.46684229373931885     3.6344220638275146       0.412135511636734        0.149923175573349        0.33487245440483093      0.36417993903160095      1.0                      
10900                    5.3903284356991445       714407936                440.25074768066406       596.55322265625          2048                     421.89471435546875       573.3153076171875        10639                    15.184057235717773       13.51340913772583        -0.030506900046020746    0.09046325832605362      1.0011180639266968       5.4243200793280266e-05   0.34023070335388184      0.023344453424215317     0.9959594905376434       1.0                      -1.7162716388702393      1.6373050808906555       0.5452086329460144       288.4599304199219        -0.5721073150634766      3.7027688026428223       0.37602244317531586      0.15189559012651443      0.33487245440483093      0.36417993903160095      1.0                      
11000                    5.436739575035043        720961536                429.30921936035156       588.3309326171875        2049                     421.83494567871094       573.8815002441406        10644                    15.364982604980469       13.677865028381348       -0.03069042321294546     0.07435302808880806      1.0014654994010925       8.732986316317692e-07    0.3435617536306381       0.023716873489320278     0.9958069026470184       1.0                      -1.6641867756843567      1.6436883211135864       0.5542394518852234       287.69927978515625       -0.463401734828949       3.7134768962860107       0.3998325914144516       0.15055562555789948      0.33487245440483093      0.36417993903160095      1.0                      
11100                    5.483481235702833        727515136                439.58453369140625       591.4835815429688        2049                     421.7828826904297        572.2759094238281        10668                    15.993515014648438       14.33064603805542        -0.029324247501790524    0.10069885477423668      1.0006060004234314       5.7395140174776316e-05   0.33843788504600525      0.023293188773095608     0.9956604242324829       1.0                      -1.733760952949524       1.6499713063240051       0.5558938384056091       286.9341125488281        -0.6736772060394287      3.817396879196167        0.36533983051776886      0.1576920822262764       0.33487245440483093      0.36417993903160095      1.0                      
11200                    5.530333090490766        734068736                434.7322998046875        593.1081848144531        2049                     423.0311584472656        573.6908569335938        10644                    16.55855417251587        14.896334648132324       -0.03225616831332445     0.1026001013815403       1.0011945962905884       2.530138226575218e-05    0.3388952165842056       0.023381320759654045     0.996014416217804        1.0                      -1.73488050699234        1.637270212173462        0.5577149987220764       286.1850891113281        -0.6310040950775146      3.888655662536621        0.3705147057771683       0.15463901311159134      0.33487245440483093      0.36417993903160095      1.0                      
